;E04-02;E04-03;E04-04;E04-05;E04-06;E04-07;E04-08
2019-05-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-05-31;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-15;1.6;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-16;1.5835714285714286;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-17;1.5671428571428572;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-18;1.5507142857142857;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-19;1.5342857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-20;1.517857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-21;1.5014285714285716;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-22;1.485;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-23;1.4685714285714286;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-24;1.4521428571428572;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-25;1.4357142857142857;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-26;1.4192857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-27;1.402857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-28;1.3864285714285716;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-29;1.37;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-30;1.3535714285714286;0.0;0.0;0.0;0.0;0.0;0.0
2019-07-31;1.3371428571428572;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-01;1.3207142857142857;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-02;1.3042857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-03;1.2878571428571428;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-04;1.2714285714285714;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-05;1.255;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-06;1.2385714285714287;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-07;1.2221428571428572;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-08;1.2057142857142857;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-09;1.1892857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-10;1.1728571428571428;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-11;1.1564285714285716;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-12;1.1400000000000001;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-13;1.1235714285714287;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-14;1.1071428571428572;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15;1.0907142857142857;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16;1.0742857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-17;1.0578571428571428;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-18;1.0414285714285714;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-19;1.025;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-20;1.0085714285714285;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-21;0.9921428571428571;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-22;0.9757142857142858;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-23;0.9592857142857143;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-24;0.9428571428571428;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-25;0.9264285714285714;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-26;0.91;2.66;0.0;0.0;0.0;0.0;0.0
2019-08-27;0.9035714285714286;2.625714285714286;0.0;0.0;0.0;0.0;0.0
2019-08-28;0.8971428571428571;2.5914285714285716;0.0;0.0;0.0;0.0;0.0
2019-08-29;0.8907142857142858;2.5571428571428574;0.0;0.0;0.0;0.0;0.0
2019-08-30;0.8842857142857143;2.522857142857143;0.0;0.0;0.0;0.0;0.0
2019-08-31;0.8778571428571429;2.4885714285714284;0.0;0.0;0.0;0.0;0.0
2019-09-01;0.8714285714285714;2.454285714285714;0.0;0.0;0.0;0.0;0.0
2019-09-02;0.865;2.42;0.0;0.0;0.0;0.0;0.0
2019-09-03;0.8585714285714285;2.3857142857142857;0.0;0.0;0.0;0.0;0.0
2019-09-04;0.8521428571428572;2.3514285714285714;0.0;0.0;0.0;0.0;0.0
2019-09-05;0.8457142857142858;2.317142857142857;0.0;0.0;0.0;0.0;0.0
2019-09-06;0.8392857142857143;2.282857142857143;0.0;0.0;0.0;0.0;0.0
2019-09-07;0.8328571428571429;2.2485714285714287;0.0;0.0;0.0;0.0;0.0
2019-09-08;0.8264285714285714;2.2142857142857144;0.0;0.0;0.0;0.0;0.0
2019-09-09;0.8200000000000001;2.18;0.0;0.0;0.0;0.0;0.0
2019-09-10;0.8135714285714286;2.145714285714286;0.0;0.0;0.0;0.0;0.0
2019-09-11;0.8071428571428572;2.111428571428571;0.0;0.0;0.0;0.0;0.0
2019-09-12;0.8007142857142857;2.0771428571428574;0.0;0.0;0.0;0.0;0.0
2019-09-13;0.7942857142857143;2.0428571428571427;0.0;0.0;0.0;0.0;0.0
2019-09-14;0.7878571428571428;2.0085714285714285;0.0;0.0;0.0;0.0;0.0
2019-09-15;0.7814285714285714;1.9742857142857142;0.0;0.0;0.0;0.0;0.0
2019-09-16;0.775;1.94;0.0;0.0;0.0;0.0;0.0
2019-09-17;0.7685714285714286;1.9057142857142857;0.0;0.0;0.0;0.0;0.0
2019-09-18;0.7621428571428571;1.8714285714285714;0.0;0.0;0.0;0.0;0.0
2019-09-19;0.7557142857142857;1.8371428571428572;0.0;0.0;0.0;0.0;0.0
2019-09-20;0.7492857142857143;1.802857142857143;0.0;0.0;0.0;0.0;0.0
2019-09-21;0.7428571428571429;1.7685714285714285;0.0;0.0;0.0;0.0;0.0
2019-09-22;0.7364285714285714;1.7342857142857142;0.0;0.0;0.0;0.0;0.0
2019-09-23;0.73;1.7;0.0;0.0;0.0;0.0;0.0
2019-09-24;0.7221428571428571;1.7007142857142856;0.0;0.0;0.0;0.0;0.0
2019-09-25;0.7142857142857143;1.7014285714285713;0.0;0.0;0.0;0.0;0.0
2019-09-26;0.7064285714285714;1.7021428571428572;0.0;0.0;0.0;0.0;0.0
2019-09-27;0.6985714285714285;1.7028571428571428;0.0;0.0;0.0;0.0;0.0
2019-09-28;0.6907142857142857;1.7035714285714285;0.0;0.0;0.0;0.0;0.0
2019-09-29;0.6828571428571428;1.7042857142857142;0.0;0.0;0.0;0.0;0.0
2019-09-30;0.675;1.705;0.0;0.0;0.0;0.0;0.0
2019-10-01;0.6671428571428571;1.7057142857142857;0.0;0.0;0.0;0.0;0.0
2019-10-02;0.6592857142857143;1.7064285714285714;0.0;0.0;0.0;0.0;0.0
2019-10-03;0.6514285714285715;1.707142857142857;0.0;0.0;0.0;0.0;0.0
2019-10-04;0.6435714285714286;1.7078571428571427;0.0;0.0;0.0;0.0;0.0
2019-10-05;0.6357142857142857;1.7085714285714286;0.0;0.0;0.0;0.0;0.0
2019-10-06;0.6278571428571429;1.7092857142857143;0.0;0.0;0.0;0.0;0.0
2019-10-07;0.62;1.71;8.78;0.0;0.0;0.0;0.0
2019-10-08;0.6316666666666667;1.7142857142857142;8.834761904761905;0.0;0.0;0.0;0.0
2019-10-09;0.6433333333333333;1.7185714285714286;8.889523809523808;0.0;0.0;0.0;0.0
2019-10-10;0.655;1.7228571428571429;8.944285714285714;0.0;0.0;0.0;0.0
2019-10-11;0.6666666666666666;1.727142857142857;8.999047619047618;0.0;0.0;0.0;0.0
2019-10-12;0.6783333333333333;1.7314285714285713;9.053809523809523;0.0;0.0;0.0;0.0
2019-10-13;0.69;1.7357142857142858;9.108571428571429;0.0;0.0;0.0;0.0
2019-10-14;0.7016666666666667;1.74;9.163333333333332;0.0;0.0;0.0;0.0
2019-10-15;0.7133333333333334;1.7442857142857142;9.218095238095238;0.0;0.0;0.0;0.0
2019-10-16;0.725;1.7485714285714284;9.272857142857143;0.0;0.0;0.0;0.0
2019-10-17;0.7366666666666667;1.752857142857143;9.327619047619047;0.0;0.0;0.0;0.0
2019-10-18;0.7483333333333333;1.7571428571428571;9.382380952380952;0.0;0.0;0.0;0.0
2019-10-19;0.76;1.7614285714285713;9.437142857142856;0.0;0.0;0.0;0.0
2019-10-20;0.7716666666666667;1.7657142857142856;9.491904761904761;0.0;0.0;0.0;0.0
2019-10-21;0.7833333333333333;1.77;9.546666666666667;0.0;0.0;0.0;0.0
2019-10-22;0.795;1.7742857142857142;9.60142857142857;0.0;0.0;0.0;0.0
2019-10-23;0.8066666666666666;1.7785714285714285;9.656190476190476;0.0;0.0;0.0;0.0
2019-10-24;0.8183333333333334;1.7828571428571427;9.710952380952381;0.0;0.0;0.0;0.0
2019-10-25;0.8300000000000001;1.7871428571428571;9.765714285714285;0.0;0.0;0.0;0.0
2019-10-26;0.8416666666666667;1.7914285714285714;9.82047619047619;0.0;0.0;0.0;0.0
2019-10-27;0.8533333333333334;1.7957142857142856;9.875238095238094;0.0;0.0;0.0;0.0
2019-10-28;0.865;1.7999999999999998;9.93;0.0;0.0;0.0;0.0
2019-10-29;0.8766666666666667;1.8042857142857143;9.984761904761905;0.0;0.0;0.0;0.0
2019-10-30;0.8883333333333334;1.8085714285714285;10.039523809523809;0.0;0.0;0.0;0.0
2019-10-31;0.9;1.8128571428571427;10.094285714285714;0.0;0.0;0.0;0.0
2019-11-01;0.9116666666666667;1.8171428571428572;10.149047619047618;0.0;0.0;0.0;0.0
2019-11-02;0.9233333333333333;1.8214285714285714;10.203809523809523;0.0;0.0;0.0;0.0
2019-11-03;0.935;1.8257142857142856;10.258571428571429;0.0;0.0;0.0;0.0
2019-11-04;0.9466666666666668;1.8299999999999998;10.313333333333333;0.0;0.0;0.0;0.0
2019-11-05;0.9583333333333334;1.8342857142857143;10.368095238095238;0.0;0.0;0.0;0.0
2019-11-06;0.9700000000000001;1.8385714285714285;10.422857142857143;0.0;0.0;0.0;0.0
2019-11-07;0.9816666666666667;1.8428571428571427;10.477619047619047;0.0;0.0;0.0;0.0
2019-11-08;0.9933333333333334;1.847142857142857;10.532380952380953;0.0;0.0;0.0;0.0
2019-11-09;1.0050000000000001;1.8514285714285714;10.587142857142856;0.0;0.0;0.0;0.0
2019-11-10;1.0166666666666666;1.8557142857142856;10.641904761904762;0.0;0.0;0.0;0.0
2019-11-11;1.0283333333333333;1.8599999999999999;10.696666666666667;0.0;0.0;0.0;0.0
2019-11-12;1.04;1.864285714285714;10.751428571428571;0.0;0.0;0.0;0.0
2019-11-13;1.0516666666666667;1.8685714285714285;10.806190476190476;0.0;0.0;0.0;0.0
2019-11-14;1.0633333333333335;1.8728571428571428;10.86095238095238;0.0;0.0;0.0;0.0
2019-11-15;1.0750000000000002;1.877142857142857;10.915714285714285;0.0;0.0;0.0;0.0
2019-11-16;1.086666666666667;1.8814285714285712;10.970476190476191;0.0;0.0;0.0;0.0
2019-11-17;1.0983333333333334;1.8857142857142857;11.025238095238095;0.0;0.0;0.0;0.0
2019-11-18;1.11;1.89;11.08;0.0;0.0;0.0;0.0
2019-11-19;1.0950000000000002;1.89;11.105;0.0;0.0;0.0;0.0
2019-11-20;1.08;1.89;11.13;0.0;0.0;0.0;0.0
2019-11-21;1.0650000000000002;1.89;11.155;0.0;0.0;0.0;0.0
2019-11-22;1.05;1.89;11.18;0.0;0.0;0.0;0.0
2019-11-23;1.0350000000000001;1.89;11.205;0.0;0.0;0.0;0.0
2019-11-24;1.02;1.89;11.23;0.0;0.0;0.0;0.0
2019-11-25;1.0050000000000001;1.89;11.254999999999999;0.0;0.0;0.0;0.0
2019-11-26;0.9900000000000001;1.89;11.28;0.0;0.0;0.0;0.0
2019-11-27;0.9750000000000001;1.89;11.305;0.0;0.0;0.0;0.0
2019-11-28;0.9600000000000001;1.89;11.33;0.0;0.0;0.0;0.0
2019-11-29;0.9450000000000001;1.89;11.355;0.0;0.0;0.0;0.0
2019-11-30;0.93;1.89;11.379999999999999;0.0;0.0;0.0;0.0
2019-12-01;0.915;1.89;11.405;0.0;0.0;0.0;0.0
2019-12-02;0.9;1.89;11.43;0.0;0.0;0.0;0.0
2019-12-03;0.91;1.8164285714285713;11.14;0.0;0.0;0.0;0.0
2019-12-04;0.92;1.7428571428571429;10.85;0.0;0.0;0.0;0.0
2019-12-05;0.93;1.6692857142857143;10.56;0.0;0.0;0.0;0.0
2019-12-06;0.9400000000000001;1.5957142857142856;10.27;0.0;0.0;0.0;0.0
2019-12-07;0.9500000000000001;1.5221428571428572;9.98;0.0;0.0;0.0;0.0
2019-12-08;0.96;1.4485714285714286;9.69;0.0;0.0;0.0;0.0
2019-12-09;0.97;1.375;9.4;0.0;0.0;0.0;0.0
2019-12-10;0.98;1.3014285714285716;9.11;0.0;0.0;0.0;0.0
2019-12-11;0.99;1.227857142857143;8.82;0.0;0.0;0.0;0.0
2019-12-12;1.0;1.1542857142857144;8.53;0.0;0.0;0.0;0.0
2019-12-13;1.01;1.080714285714286;8.24;0.0;0.0;0.0;0.0
2019-12-14;1.02;1.0071428571428573;7.95;0.0;0.0;0.0;0.0
2019-12-15;1.03;0.9335714285714287;7.66;0.0;0.0;0.0;0.0
2019-12-16;1.04;0.86;7.37;0.0;0.0;0.0;0.0
2019-12-17;1.0132142857142858;0.855;7.1325;0.0;0.0;0.0;0.0
2019-12-18;0.9864285714285714;0.85;6.8950000000000005;0.0;0.0;0.0;0.0
2019-12-19;0.9596428571428572;0.845;6.6575;0.0;0.0;0.0;0.0
2019-12-20;0.9328571428571429;0.84;6.42;0.0;0.0;0.0;0.0
2019-12-21;0.9060714285714286;0.835;6.1825;0.0;0.0;0.0;0.0
2019-12-22;0.8792857142857143;0.83;5.945;0.0;0.0;0.0;0.0
2019-12-23;0.8525;0.825;5.7075;0.0;0.0;0.0;0.0
2019-12-24;0.8257142857142857;0.82;5.47;0.0;0.0;0.0;0.0
2019-12-25;0.7989285714285714;0.815;5.2325;0.0;0.0;0.0;0.0
2019-12-26;0.7721428571428572;0.8099999999999999;4.995;0.0;0.0;0.0;0.0
2019-12-27;0.7453571428571428;0.8049999999999999;4.7575;0.0;0.0;0.0;0.0
2019-12-28;0.7185714285714286;0.8;4.52;0.0;0.0;0.0;0.0
2019-12-29;0.6917857142857143;0.7949999999999999;4.2825;0.0;0.0;0.0;0.0
2019-12-30;0.665;0.79;4.045;0.0;0.0;0.0;0.0
2019-12-31;0.6382142857142858;0.785;3.8074999999999997;0.0;0.0;0.0;0.0
2020-01-01;0.6114285714285714;0.78;3.57;0.0;0.0;0.0;0.0
2020-01-02;0.5846428571428572;0.775;3.3324999999999996;0.0;0.0;0.0;0.0
2020-01-03;0.5578571428571429;0.77;3.0949999999999998;0.0;0.0;0.0;0.0
2020-01-04;0.5310714285714286;0.765;2.8575;0.0;0.0;0.0;0.0
2020-01-05;0.5042857142857143;0.76;2.62;0.0;0.0;0.0;0.0
2020-01-06;0.47750000000000004;0.755;2.3824999999999994;0.0;0.0;0.0;0.0
2020-01-07;0.45071428571428573;0.75;2.1449999999999996;0.0;0.0;0.0;0.0
2020-01-08;0.42392857142857154;0.745;1.9074999999999998;0.0;0.0;0.0;0.0
2020-01-09;0.39714285714285724;0.74;1.67;0.0;0.0;0.0;0.0
2020-01-10;0.37035714285714294;0.735;1.4325;0.0;0.0;0.0;0.0
2020-01-11;0.34357142857142864;0.73;1.1949999999999994;0.0;0.0;0.0;0.0
2020-01-12;0.31678571428571434;0.725;0.9574999999999996;0.0;0.0;0.0;0.0
2020-01-13;0.29;0.72;0.72;0.0;0.0;0.0;0.0
2020-01-14;0.37285714285714283;0.7578571428571428;1.7364285714285712;0.0;0.0;0.0;0.0
2020-01-15;0.4557142857142857;0.7957142857142857;2.7528571428571427;0.0;0.0;0.0;0.0
2020-01-16;0.5385714285714285;0.8335714285714285;3.7692857142857132;0.0;0.0;0.0;0.0
2020-01-17;0.6214285714285714;0.8714285714285714;4.785714285714285;0.0;0.0;0.0;0.0
2020-01-18;0.7042857142857142;0.9092857142857143;5.802142857142856;0.0;0.0;0.0;0.0
2020-01-19;0.7871428571428571;0.9471428571428571;6.818571428571427;0.0;0.0;0.0;0.0
2020-01-20;0.8699999999999999;0.985;7.834999999999998;0.0;0.0;0.0;0.0
2020-01-21;0.9528571428571428;1.022857142857143;8.85142857142857;0.0;0.0;0.0;0.0
2020-01-22;1.0357142857142856;1.0607142857142857;9.867857142857142;0.0;0.0;0.0;0.0
2020-01-23;1.1185714285714285;1.0985714285714285;10.884285714285713;0.0;0.0;0.0;0.0
2020-01-24;1.2014285714285713;1.1364285714285716;11.900714285714285;0.0;0.0;0.0;0.0
2020-01-25;1.2842857142857143;1.1742857142857144;12.917142857142855;0.0;0.0;0.0;0.0
2020-01-26;1.367142857142857;1.2121428571428572;13.933571428571426;0.0;0.0;0.0;0.0
2020-01-27;1.45;1.25;14.95;7.85;0.0;0.0;0.0
2020-01-28;1.52;1.2415384615384615;14.28153846153846;8.556923076923077;0.0;0.0;0.0
2020-01-29;1.5899999999999999;1.233076923076923;13.613076923076923;9.263846153846153;0.0;0.0;0.0
2020-01-30;1.66;1.2246153846153847;12.944615384615384;9.97076923076923;0.0;0.0;0.0
2020-01-31;1.73;1.2161538461538461;12.276153846153846;10.677692307692308;0.0;0.0;0.0
2020-02-01;1.7999999999999998;1.2076923076923076;11.607692307692307;11.384615384615383;0.0;0.0;0.0
2020-02-02;1.8699999999999999;1.199230769230769;10.939230769230768;12.09153846153846;0.0;0.0;0.0
2020-02-03;1.94;1.1907692307692308;10.270769230769229;12.798461538461538;0.0;0.0;0.0
2020-02-04;2.01;1.1823076923076923;9.602307692307692;13.505384615384614;0.0;0.0;0.0
2020-02-05;2.08;1.1738461538461538;8.933846153846154;14.212307692307691;0.0;0.0;0.0
2020-02-06;2.15;1.1653846153846152;8.265384615384615;14.919230769230769;0.0;0.0;0.0
2020-02-07;2.2199999999999998;1.156923076923077;7.596923076923076;15.626153846153844;0.0;0.0;0.0
2020-02-08;2.29;1.1484615384615384;6.928461538461537;16.333076923076923;0.0;0.0;0.0
2020-02-09;2.36;1.14;6.26;17.04;0.0;0.0;0.0
2020-02-10;2.3369999999999997;1.0979999999999999;6.278;17.528499999999998;0.0;0.0;0.0
2020-02-11;2.314;1.0559999999999998;6.295999999999999;18.017;0.0;0.0;0.0
2020-02-12;2.291;1.0139999999999998;6.314;18.505499999999998;0.0;0.0;0.0
2020-02-13;2.268;0.972;6.332;18.994;0.0;0.0;0.0
2020-02-14;2.245;0.9299999999999999;6.35;19.482499999999998;0.0;0.0;0.0
2020-02-15;2.222;0.8879999999999999;6.368;19.971;0.0;0.0;0.0
2020-02-16;2.199;0.8459999999999999;6.386;20.4595;0.0;0.0;0.0
2020-02-17;2.1759999999999997;0.8039999999999999;6.404;20.948;0.0;0.0;0.0
2020-02-18;2.153;0.762;6.422;21.4365;0.0;0.0;0.0
2020-02-19;2.13;0.72;6.4399999999999995;21.924999999999997;0.0;0.0;0.0
2020-02-20;2.1069999999999998;0.6779999999999999;6.458;22.4135;0.0;0.0;0.0
2020-02-21;2.0839999999999996;0.6359999999999999;6.476;22.902;0.0;0.0;0.0
2020-02-22;2.061;0.594;6.494;23.3905;0.0;0.0;0.0
2020-02-23;2.038;0.5519999999999999;6.5120000000000005;23.878999999999998;0.0;0.0;0.0
2020-02-24;2.0149999999999997;0.51;6.53;24.3675;0.0;0.0;0.0
2020-02-25;1.992;0.46799999999999997;6.548;24.855999999999998;0.0;0.0;0.0
2020-02-26;1.9689999999999999;0.42599999999999993;6.566;25.344499999999996;0.0;0.0;0.0
2020-02-27;1.946;0.384;6.584;25.833;0.0;0.0;0.0
2020-02-28;1.9229999999999998;0.34199999999999997;6.602;26.3215;0.0;0.0;0.0
2020-02-29;1.9;0.3;6.62;26.81;0.0;0.0;0.0
2020-03-01;1.8530434782608696;0.4888888888888889;6.4511111111111115;24.92111111111111;0.0;0.0;0.0
2020-03-02;1.806086956521739;0.6777777777777778;6.282222222222222;23.03222222222222;0.0;0.0;0.0
2020-03-03;1.7591304347826087;0.8666666666666667;6.113333333333333;21.14333333333333;0.0;0.0;0.0
2020-03-04;1.712173913043478;1.0555555555555556;5.944444444444445;19.254444444444445;0.0;0.0;0.0
2020-03-05;1.6652173913043478;1.2444444444444445;5.775555555555555;17.365555555555552;0.0;0.0;0.0
2020-03-06;1.6182608695652174;1.4333333333333333;5.6066666666666665;15.476666666666667;0.0;0.0;0.0
2020-03-07;1.5713043478260869;1.6222222222222222;5.437777777777777;13.587777777777777;0.0;0.0;0.0
2020-03-08;1.5243478260869563;1.8111111111111111;5.268888888888888;11.698888888888888;0.0;0.0;0.0
2020-03-09;1.477391304347826;2.0;5.1;9.81;0.0;0.0;0.0
2020-03-10;1.4304347826086956;2.0085714285714285;5.357857142857142;10.140714285714287;0.0;0.0;0.0
2020-03-11;1.383478260869565;2.0171428571428573;5.615714285714286;10.471428571428572;0.0;0.0;0.0
2020-03-12;1.3365217391304347;2.025714285714286;5.873571428571428;10.802142857142858;0.0;0.0;0.0
2020-03-13;1.2895652173913041;2.0342857142857143;6.131428571428572;11.132857142857143;0.0;0.0;0.0
2020-03-14;1.2426086956521738;2.0428571428571427;6.389285714285714;11.463571428571429;0.0;0.0;0.0
2020-03-15;1.1956521739130435;2.0514285714285716;6.647142857142857;11.794285714285714;0.0;0.0;0.0
2020-03-16;1.148695652173913;2.06;6.905;12.125;0.0;0.0;0.0
2020-03-17;1.1017391304347823;2.0685714285714285;7.162857142857144;12.455714285714286;0.0;0.0;0.0
2020-03-18;1.054782608695652;2.0771428571428574;7.420714285714286;12.786428571428571;0.0;0.0;0.0
2020-03-19;1.0078260869565216;2.085714285714286;7.678571428571429;13.117142857142856;0.0;0.0;0.0
2020-03-20;0.9608695652173911;2.0942857142857143;7.936428571428572;13.447857142857142;0.0;0.0;0.0
2020-03-21;0.9139130434782607;2.1028571428571428;8.194285714285716;13.778571428571428;0.0;0.0;0.0
2020-03-22;0.8669565217391302;2.1114285714285717;8.452142857142858;14.109285714285715;0.0;0.0;0.0
2020-03-23;0.82;2.12;8.71;14.44;0.3;0.0;0.0
2020-03-24;0.8999999999999999;2.147857142857143;9.0075;14.815714285714286;0.32285714285714284;0.0;0.0
2020-03-25;0.98;2.1757142857142857;9.305000000000001;15.19142857142857;0.3457142857142857;0.0;0.0
2020-03-26;1.06;2.2035714285714287;9.602500000000001;15.567142857142857;0.36857142857142855;0.0;0.0
2020-03-27;1.14;2.2314285714285713;9.9;15.942857142857143;0.3914285714285714;0.0;0.0
2020-03-28;1.22;2.2592857142857143;10.1975;16.318571428571428;0.41428571428571426;0.0;0.0
2020-03-29;1.2999999999999998;2.287142857142857;10.495000000000001;16.694285714285712;0.43714285714285717;0.0;0.0
2020-03-30;1.38;2.315;10.7925;17.07;0.45999999999999996;0.0;0.0
2020-03-31;1.46;2.342857142857143;11.09;17.445714285714285;0.4828571428571429;0.0;0.0
2020-04-01;1.54;2.3707142857142856;11.3875;17.82142857142857;0.5057142857142857;0.0;0.0
2020-04-02;1.62;2.3985714285714286;11.685;18.197142857142858;0.5285714285714286;0.0;0.0
2020-04-03;1.7;2.426428571428571;11.9825;18.572857142857142;0.5514285714285714;0.0;0.0
2020-04-04;1.7799999999999998;2.454285714285714;12.280000000000001;18.948571428571427;0.5742857142857143;0.0;0.0
